Index,fsr1,fsr2,fsr3,fsr4,Posture,Age,Gender,Weight
1015,221,2311,0,2858,lean_right,21,Male,65kg
1016,223,2384,0,2835,lean_right,21,Male,65kg
1017,157,2403,0,2841,lean_right,21,Male,65kg
1018,378,2109,0,2832,lean_right,21,Male,65kg
1019,382,2147,0,2832,lean_right,21,Male,65kg
1020,361,2192,0,2811,lean_right,21,Male,65kg
1021,322,2227,0,2811,lean_right,21,Male,65kg
1022,320,2251,0,2812,lean_right,21,Male,65kg
1023,311,2251,0,2801,lean_right,21,Male,65kg
1024,307,2260,0,2810,lean_right,21,Male,65kg
1025,295,2265,0,2797,lean_right,21,Male,65kg
1026,277,2284,0,2802,lean_right,21,Male,65kg
1027,286,2288,0,2796,lean_right,21,Male,65kg
1028,272,2294,0,2805,lean_right,21,Male,65kg
1029,263,2265,0,2781,lean_right,21,Male,65kg
1030,245,2256,0,2841,lean_right,21,Male,65kg
1031,294,2260,0,2833,lean_right,21,Male,65kg
1032,287,2269,0,2818,lean_right,21,Male,65kg
1033,313,2265,0,2829,lean_right,21,Male,65kg
1034,304,2274,0,2833,lean_right,21,Male,65kg
1035,322,2256,0,2826,lean_right,21,Male,65kg
1036,311,2256,0,2819,lean_right,21,Male,65kg
1037,307,2258,0,2826,lean_right,21,Male,65kg
1038,346,2283,0,2827,lean_right,21,Male,65kg
1039,331,2270,0,2832,lean_right,21,Male,65kg
1040,340,2282,0,2832,lean_right,21,Male,65kg
1041,345,2279,0,2832,lean_right,21,Male,65kg
1042,351,2295,0,2825,lean_right,21,Male,65kg
1043,368,2293,0,2826,lean_right,21,Male,65kg
1044,386,2272,0,2831,lean_right,21,Male,65kg
1045,355,2284,0,2843,lean_right,21,Male,65kg
1046,370,2289,0,2839,lean_right,21,Male,65kg
1047,354,2289,0,2829,lean_right,21,Male,65kg
1048,333,2290,0,2830,lean_right,21,Male,65kg
1049,321,2291,0,2830,lean_right,21,Male,65kg
1050,329,2320,0,2819,lean_right,21,Male,65kg
1051,304,2321,0,2831,lean_right,21,Male,65kg
1052,311,2329,0,2815,lean_right,21,Male,65kg
1053,272,2293,0,2829,lean_right,21,Male,65kg
1054,225,2435,0,2859,lean_right,21,Male,65kg
1055,179,2557,0,2875,lean_right,21,Male,65kg
1056,221,2305,0,2866,lean_right,21,Male,65kg
1057,208,2198,0,2849,lean_right,21,Male,65kg
1058,222,2182,0,2859,lean_right,21,Male,65kg
1059,223,2191,0,2867,lean_right,21,Male,65kg
1060,217,2177,0,2861,lean_right,21,Male,65kg
1061,216,2186,0,2860,lean_right,21,Male,65kg
1062,214,2193,0,2853,lean_right,21,Male,65kg
1063,235,2193,0,2860,lean_right,21,Male,65kg
1064,228,2207,0,2855,lean_right,21,Male,65kg
1065,233,2224,0,2846,lean_right,21,Male,65kg
1066,222,2215,0,2854,lean_right,21,Male,65kg
1067,231,2214,0,2859,lean_right,21,Male,65kg
1068,240,2224,0,2862,lean_right,21,Male,65kg
1069,216,2234,0,2861,lean_right,21,Male,65kg
1070,238,2211,0,2847,lean_right,21,Male,65kg
1071,227,2206,0,2850,lean_right,21,Male,65kg
1072,208,2202,0,2845,lean_right,21,Male,65kg
1073,217,2206,0,2862,lean_right,21,Male,65kg
1074,211,2211,0,2844,lean_right,21,Male,65kg
1075,219,2196,0,2855,lean_right,21,Male,65kg
1076,218,2178,0,2842,lean_right,21,Male,65kg
1077,218,2202,0,2832,lean_right,21,Male,65kg
1078,234,2192,0,2782,lean_right,21,Male,65kg
1079,231,2197,0,2801,lean_right,21,Male,65kg
1080,227,2199,0,2858,lean_right,21,Male,65kg
1081,233,2205,0,2848,lean_right,21,Male,65kg
1082,218,2214,0,2854,lean_right,21,Male,65kg
1083,228,2192,0,2846,lean_right,21,Male,65kg
1084,230,2207,0,2847,lean_right,21,Male,65kg
1085,218,2211,0,2864,lean_right,21,Male,65kg
1086,223,2208,0,2865,lean_right,21,Male,65kg
1087,234,2196,0,2864,lean_right,21,Male,65kg
1088,244,2192,0,2863,lean_right,21,Male,65kg
1089,241,2224,0,2854,lean_right,21,Male,65kg
1090,251,2212,0,2876,lean_right,21,Male,65kg
1091,257,2212,0,2866,lean_right,21,Male,65kg
1092,259,2223,0,2863,lean_right,21,Male,65kg
1093,250,2228,0,2868,lean_right,21,Male,65kg
1094,253,2222,0,2869,lean_right,21,Male,65kg
1095,261,2210,0,2867,lean_right,21,Male,65kg
1096,226,2208,0,2870,lean_right,21,Male,65kg
1097,233,2208,0,2867,lean_right,21,Male,65kg
1098,250,2211,0,2864,lean_right,21,Male,65kg
1099,262,2207,0,2873,lean_right,21,Male,65kg
1100,261,2205,0,2858,lean_right,21,Male,65kg
1101,252,2210,0,2863,lean_right,21,Male,65kg
1102,273,2224,0,2864,lean_right,21,Male,65kg
1103,270,2209,0,2866,lean_right,21,Male,65kg
1104,246,2217,0,2859,lean_right,21,Male,65kg
1105,243,2221,0,2871,lean_right,21,Male,65kg
1106,272,2224,0,2862,lean_right,21,Male,65kg
1107,270,2202,0,2864,lean_right,21,Male,65kg
1108,251,2194,0,2869,lean_right,21,Male,65kg
1109,263,2195,0,2800,lean_right,21,Male,65kg
1110,212,2182,0,2871,lean_right,21,Male,65kg
1111,274,2164,0,2882,lean_right,21,Male,65kg
1112,287,2167,0,2865,lean_right,21,Male,65kg
1113,278,2222,0,2887,lean_right,21,Male,65kg
1114,240,2592,0,2883,lean_right,21,Male,65kg
1115,0,2672,0,2639,lean_right,21,Male,65kg
1116,0,2621,0,2755,lean_right,21,Male,65kg
1117,0,2658,0,2766,lean_right,21,Male,65kg
1118,0,2667,0,2743,lean_right,21,Male,65kg
1119,0,2643,0,2715,lean_right,21,Male,65kg
1120,61,2185,0,2930,lean_right,21,Male,65kg
1121,162,2115,0,2881,lean_right,21,Male,65kg
1122,208,2096,0,2867,lean_right,21,Male,65kg
1123,208,2113,0,2863,lean_right,21,Male,65kg
1124,192,2139,0,2851,lean_right,21,Male,65kg
1125,198,2156,0,2862,lean_right,21,Male,65kg
1126,285,2145,0,2858,lean_right,21,Male,65kg
1127,275,2151,0,2859,lean_right,21,Male,65kg
1128,256,2161,0,2853,lean_right,21,Male,65kg
1129,271,2165,0,2864,lean_right,21,Male,65kg
1130,272,2160,0,2871,lean_right,21,Male,65kg
1131,285,2160,0,2869,lean_right,21,Male,65kg
1132,276,2160,0,2863,lean_right,21,Male,65kg
1133,272,2159,0,2857,lean_right,21,Male,65kg
1134,274,2160,0,2868,lean_right,21,Male,65kg
1135,273,2156,0,2872,lean_right,21,Male,65kg
1136,275,2154,0,2867,lean_right,21,Male,65kg
1137,268,2165,0,2869,lean_right,21,Male,65kg
1138,272,2156,0,2873,lean_right,21,Male,65kg
1139,283,2148,0,2870,lean_right,21,Male,65kg
1140,266,2157,0,2879,lean_right,21,Male,65kg
1141,281,2164,0,2882,lean_right,21,Male,65kg
1142,283,2163,0,2889,lean_right,21,Male,65kg
1143,262,2154,0,2895,lean_right,21,Male,65kg
1144,293,2134,0,2885,lean_right,21,Male,65kg
1145,284,2140,0,2906,lean_right,21,Male,65kg
1146,303,2153,0,2901,lean_right,21,Male,65kg
1147,293,2159,0,2896,lean_right,21,Male,65kg
1148,284,2155,0,2899,lean_right,21,Male,65kg
1149,294,2158,0,2903,lean_right,21,Male,65kg
1150,307,2158,0,2896,lean_right,21,Male,65kg
1151,311,2171,0,2899,lean_right,21,Male,65kg
1152,305,2164,0,2897,lean_right,21,Male,65kg
1153,306,2178,0,2882,lean_right,21,Male,65kg
1154,310,2176,0,2901,lean_right,21,Male,65kg
1155,306,2165,0,2896,lean_right,21,Male,65kg
1156,304,2177,0,2895,lean_right,21,Male,65kg
1157,297,2178,0,2894,lean_right,21,Male,65kg
1158,326,2175,0,2891,lean_right,21,Male,65kg
1159,289,2160,0,2894,lean_right,21,Male,65kg
1160,304,2157,0,2896,lean_right,21,Male,65kg
1161,300,2174,0,2883,lean_right,21,Male,65kg
1162,311,2179,0,2887,lean_right,21,Male,65kg
1163,311,2166,0,2893,lean_right,21,Male,65kg
1164,315,2182,0,2887,lean_right,21,Male,65kg
1165,314,2146,0,2890,lean_right,21,Male,65kg
1166,337,2159,0,2890,lean_right,21,Male,65kg
1167,336,2162,0,2892,lean_right,21,Male,65kg
1168,342,2171,0,2887,lean_right,21,Male,65kg
1169,338,2158,0,2884,lean_right,21,Male,65kg
1170,345,2135,0,2896,lean_right,21,Male,65kg
1171,368,2142,0,2880,lean_right,21,Male,65kg
1172,363,2149,0,2875,lean_right,21,Male,65kg
1173,355,2158,0,2885,lean_right,21,Male,65kg
1174,343,2153,0,2881,lean_right,21,Male,65kg
1175,368,2152,0,2878,lean_right,21,Male,65kg
1176,355,2150,0,2882,lean_right,21,Male,65kg
1177,354,2160,0,2888,lean_right,21,Male,65kg
1178,368,2157,0,2877,lean_right,21,Male,65kg
1179,368,2150,0,2887,lean_right,21,Male,65kg
1180,364,2145,0,2890,lean_right,21,Male,65kg
1181,362,2153,0,2885,lean_right,21,Male,65kg
1182,382,2162,0,2883,lean_right,21,Male,65kg
1183,341,2147,0,2857,lean_right,21,Male,65kg
1184,373,2159,0,2895,lean_right,21,Male,65kg
1185,389,2147,0,2893,lean_right,21,Male,65kg
1186,387,2165,0,2887,lean_right,21,Male,65kg
1187,397,2161,0,2896,lean_right,21,Male,65kg
1188,365,2151,0,2873,lean_right,21,Male,65kg
1189,398,2160,0,2889,lean_right,21,Male,65kg
1190,402,2163,0,2901,lean_right,21,Male,65kg
1191,407,2153,0,2892,lean_right,21,Male,65kg
1192,240,2357,0,2909,lean_right,21,Male,65kg
1193,379,2164,0,2925,lean_right,21,Male,65kg
1194,401,2276,0,2851,lean_right,21,Male,65kg
1195,240,2476,0,2919,lean_right,21,Male,65kg
1196,255,2477,0,2911,lean_right,21,Male,65kg
1197,303,2273,0,2931,lean_right,21,Male,65kg
1198,368,2160,0,2885,lean_right,21,Male,65kg
1199,370,2155,0,2894,lean_right,21,Male,65kg
1200,400,2145,0,2893,lean_right,21,Male,65kg
1201,400,2167,0,2890,lean_right,21,Male,65kg
1202,399,2166,0,2893,lean_right,21,Male,65kg
1203,416,2175,0,2886,lean_right,21,Male,65kg
1204,410,2149,0,2885,lean_right,21,Male,65kg
1205,405,2171,0,2900,lean_right,21,Male,65kg
1206,423,2181,0,2902,lean_right,21,Male,65kg
1207,428,2164,0,2895,lean_right,21,Male,65kg
1208,430,2177,0,2896,lean_right,21,Male,65kg
1209,421,2174,0,2882,lean_right,21,Male,65kg
1210,432,2162,0,2896,lean_right,21,Male,65kg
1211,432,2164,0,2903,lean_right,21,Male,65kg
1212,447,2157,0,2913,lean_right,21,Male,65kg
1213,442,2174,0,2900,lean_right,21,Male,65kg
1214,449,2160,0,2907,lean_right,21,Male,65kg
1215,464,2160,0,2906,lean_right,21,Male,65kg
1216,458,2160,0,2909,lean_right,21,Male,65kg
1217,451,2158,0,2896,lean_right,21,Male,65kg
1218,545,2137,0,2839,lean_right,21,Male,65kg
1219,563,2133,0,2832,lean_right,21,Male,65kg
1220,576,2141,0,2847,lean_right,21,Male,65kg
1221,564,2138,0,2846,lean_right,21,Male,65kg
1222,560,2133,0,2831,lean_right,21,Male,65kg
1223,571,2138,0,2848,lean_right,21,Male,65kg
1224,567,2126,0,2842,lean_right,21,Male,65kg
1225,576,2128,0,2832,lean_right,21,Male,65kg
1226,588,2123,0,2834,lean_right,21,Male,65kg
1227,585,2117,0,2829,lean_right,21,Male,65kg
1228,594,2111,0,2832,lean_right,21,Male,65kg
1229,577,2102,0,2809,lean_right,21,Male,65kg
1230,583,2102,0,2644,lean_right,21,Male,65kg
1231,252,2083,0,2959,lean_right,21,Male,65kg
1232,226,2058,0,2966,lean_right,21,Male,65kg
1233,224,2062,0,2954,lean_right,21,Male,65kg
1234,234,2034,0,2953,lean_right,21,Male,65kg
1235,487,2083,0,2931,lean_right,21,Male,65kg
1236,557,2092,0,2929,lean_right,21,Male,65kg
1237,543,2100,0,2896,lean_right,21,Male,65kg
1238,528,2111,0,2911,lean_right,21,Male,65kg
1239,558,2112,0,2899,lean_right,21,Male,65kg
1240,497,2112,0,2909,lean_right,21,Male,65kg
1241,499,2126,0,2915,lean_right,21,Male,65kg
1242,503,2123,0,2918,lean_right,21,Male,65kg
1243,528,2123,0,2914,lean_right,21,Male,65kg
1244,511,2129,0,2906,lean_right,21,Male,65kg
1245,538,2113,0,2906,lean_right,21,Male,65kg
1246,539,2115,0,2910,lean_right,21,Male,65kg
1247,573,2123,0,2913,lean_right,21,Male,65kg
1248,574,2127,0,2910,lean_right,21,Male,65kg
1249,569,2127,0,2914,lean_right,21,Male,65kg
1250,573,2128,0,2899,lean_right,21,Male,65kg
1251,642,2122,0,2939,hunched,21,Male,65kg
1252,1091,2247,2173,1669,hunched,21,Male,65kg
1253,1056,2231,1809,1788,hunched,21,Male,65kg
1254,1023,2235,1695,1473,hunched,21,Male,65kg
1255,942,2146,1867,1676,hunched,21,Male,65kg
1256,803,2081,1981,1643,hunched,21,Male,65kg
1257,813,2085,1975,1665,hunched,21,Male,65kg
1258,843,2000,1989,1621,hunched,21,Male,65kg
1259,895,1931,1984,1697,hunched,21,Male,65kg
1260,845,1958,1985,1651,hunched,21,Male,65kg
1261,886,1946,1994,1570,hunched,21,Male,65kg
1262,913,1962,1987,1522,hunched,21,Male,65kg
1263,924,1983,1984,1637,hunched,21,Male,65kg
1264,932,2000,1987,1534,hunched,21,Male,65kg
1265,946,1973,1998,1494,hunched,21,Male,65kg
1266,928,1959,1990,1588,hunched,21,Male,65kg
1267,939,1959,1994,1568,hunched,21,Male,65kg
1268,871,2014,1982,1581,hunched,21,Male,65kg
1269,863,2033,1987,1498,hunched,21,Male,65kg
1270,955,2018,1990,1531,hunched,21,Male,65kg
1271,976,1999,1969,1602,hunched,21,Male,65kg
1272,987,1834,1985,1612,hunched,21,Male,65kg
1273,964,1664,1991,1585,hunched,21,Male,65kg
1274,968,1749,1966,1594,hunched,21,Male,65kg
1275,963,1755,1979,1597,hunched,21,Male,65kg
1276,975,1837,1975,1595,hunched,21,Male,65kg
1277,1008,1850,1953,1600,hunched,21,Male,65kg
1278,987,1811,1984,1594,hunched,21,Male,65kg
1279,980,1856,1887,1623,hunched,21,Male,65kg
1280,971,1867,1898,1602,hunched,21,Male,65kg
1281,984,1909,1919,1594,hunched,21,Male,65kg
1282,978,1917,1926,1598,hunched,21,Male,65kg
1283,977,1893,1920,1631,hunched,21,Male,65kg
1284,1006,1871,1913,1606,hunched,21,Male,65kg
1285,1002,1846,1929,1591,hunched,21,Male,65kg
1286,1008,1869,1915,1587,hunched,21,Male,65kg
1287,1013,1863,1905,1586,hunched,21,Male,65kg
1288,1034,1870,1922,1573,hunched,21,Male,65kg
1289,1014,1942,1900,1599,hunched,21,Male,65kg
1290,1037,1929,1902,1577,hunched,21,Male,65kg
1291,1022,1917,1905,1604,hunched,21,Male,65kg
1292,1023,1921,1898,1593,hunched,21,Male,65kg
1293,1038,1916,1907,1607,hunched,21,Male,65kg
1294,1012,1914,1904,1588,hunched,21,Male,65kg
1295,1011,1911,1915,1613,hunched,21,Male,65kg
1296,1031,1893,1902,1591,hunched,21,Male,65kg
1297,1023,1894,1915,1595,hunched,21,Male,65kg
1298,1031,1925,1891,1573,hunched,21,Male,65kg
1299,1018,1931,1901,1574,hunched,21,Male,65kg
1300,1008,1917,1894,1565,hunched,21,Male,65kg
1301,1023,1914,1899,1570,hunched,21,Male,65kg
1302,1021,1920,1890,1577,hunched,21,Male,65kg
1303,1015,1927,1892,1570,hunched,21,Male,65kg
1304,1034,1922,1872,1598,hunched,21,Male,65kg
1305,1037,1934,1871,1610,hunched,21,Male,65kg
1306,1043,1932,1872,1615,hunched,21,Male,65kg
1307,1033,1946,1881,1590,hunched,21,Male,65kg
1308,1031,1937,1868,1566,hunched,21,Male,65kg
1309,1039,1915,1870,1582,hunched,21,Male,65kg
1310,1042,1931,1872,1566,hunched,21,Male,65kg
1311,1023,1943,1858,1559,hunched,21,Male,65kg
1312,1039,1951,1861,1553,hunched,21,Male,65kg
1313,1057,1936,1845,1567,hunched,21,Male,65kg
1314,1051,1950,1855,1569,hunched,21,Male,65kg
1315,1040,1963,1841,1567,hunched,21,Male,65kg
1316,1040,1951,1833,1535,hunched,21,Male,65kg
1317,1045,1945,1835,1535,hunched,21,Male,65kg
1318,1050,1944,1872,1561,hunched,21,Male,65kg
1319,1040,1953,1864,1535,hunched,21,Male,65kg
1320,1040,1951,1872,1527,hunched,21,Male,65kg
1321,1042,1950,1881,1556,hunched,21,Male,65kg
1322,1051,1939,1879,1535,hunched,21,Male,65kg
1323,1035,1958,1885,1520,hunched,21,Male,65kg
1324,1040,1939,1872,1535,hunched,21,Male,65kg
1325,1039,1936,1892,1535,hunched,21,Male,65kg
1326,1019,1935,1873,1557,hunched,21,Male,65kg
1327,1009,1959,1881,1562,hunched,21,Male,65kg
1328,1040,1943,1883,1562,hunched,21,Male,65kg
1329,1040,1962,1875,1582,hunched,21,Male,65kg
1330,1033,1945,1885,1559,hunched,21,Male,65kg
1331,1037,1951,1885,1535,hunched,21,Male,65kg
1332,1040,1962,1883,1535,hunched,21,Male,65kg
1333,1040,1942,1885,1568,hunched,21,Male,65kg
1334,1072,1940,1877,1535,hunched,21,Male,65kg
1335,1033,1951,1885,1559,hunched,21,Male,65kg
1336,1040,1939,1875,1558,hunched,21,Male,65kg
1337,1040,1938,1875,1567,hunched,21,Male,65kg
1338,1040,1936,1877,1566,hunched,21,Male,65kg
1339,1035,1942,1871,1579,hunched,21,Male,65kg
1340,1023,1958,1885,1565,hunched,21,Male,65kg
1341,1050,1949,1872,1563,hunched,21,Male,65kg
1342,1046,1949,1872,1588,hunched,21,Male,65kg
1343,1051,1949,1883,1575,hunched,21,Male,65kg
1344,1042,1968,1878,1582,hunched,21,Male,65kg
1345,1060,1960,1878,1578,hunched,21,Male,65kg
1346,1058,1967,1872,1601,hunched,21,Male,65kg
1347,1057,1968,1871,1600,hunched,21,Male,65kg
1348,1037,1979,1870,1584,hunched,21,Male,65kg
1349,1034,1970,1870,1591,hunched,21,Male,65kg
1350,1047,1968,1865,1600,hunched,21,Male,65kg
1351,1037,1966,1867,1584,hunched,21,Male,65kg
1352,1040,1971,1863,1572,hunched,21,Male,65kg
1353,1045,1971,1850,1578,hunched,21,Male,65kg
1354,1040,1971,1840,1584,hunched,21,Male,65kg
1355,1040,1983,1859,1571,hunched,21,Male,65kg
1356,1051,1973,1856,1583,hunched,21,Male,65kg
1357,1046,1987,1862,1584,hunched,21,Male,65kg
1358,1040,1971,1846,1590,hunched,21,Male,65kg
1359,1056,1968,1861,1596,hunched,21,Male,65kg
1360,1039,1969,1863,1591,hunched,21,Male,65kg
1361,1034,1970,1849,1595,hunched,21,Male,65kg
1362,1044,1957,1854,1594,hunched,21,Male,65kg
1363,1035,1964,1859,1582,hunched,21,Male,65kg
1364,1040,1955,1864,1587,hunched,21,Male,65kg
1365,1023,1955,1861,1586,hunched,21,Male,65kg
1366,1040,1968,1849,1584,hunched,21,Male,65kg
1367,1059,1947,1845,1578,hunched,21,Male,65kg
1368,1072,1953,1853,1568,hunched,21,Male,65kg
1369,1066,1955,1830,1569,hunched,21,Male,65kg
1370,1067,1959,1829,1582,hunched,21,Male,65kg
1371,1055,1963,1834,1574,hunched,21,Male,65kg
1372,1053,1957,1840,1577,hunched,21,Male,65kg
1373,1051,1968,1833,1575,hunched,21,Male,65kg
1374,1067,1962,1836,1569,hunched,21,Male,65kg
1375,1061,1946,1825,1570,hunched,21,Male,65kg
1376,1055,1948,1821,1535,hunched,21,Male,65kg
1377,1056,1947,1854,1535,hunched,21,Male,65kg
1378,1055,1947,1824,1559,hunched,21,Male,65kg
1379,1071,1923,1823,1535,hunched,21,Male,65kg
1380,1062,1936,1822,1559,hunched,21,Male,65kg
1381,1050,1945,1830,1563,hunched,21,Male,65kg
1382,1042,1956,1823,1535,hunched,21,Male,65kg
1383,1061,1941,1828,1555,hunched,21,Male,65kg
1384,1072,1942,1807,1554,hunched,21,Male,65kg
1385,1051,1872,1851,1563,hunched,21,Male,65kg
1386,1069,1898,1878,1562,hunched,21,Male,65kg
1387,1074,1911,1833,1579,hunched,21,Male,65kg
1388,1073,1920,1850,1584,hunched,21,Male,65kg
1389,1059,1936,1847,1558,hunched,21,Male,65kg
1390,1062,1931,1840,1555,hunched,21,Male,65kg
1391,1070,1921,1835,1535,hunched,21,Male,65kg
1392,1066,1936,1806,1535,hunched,21,Male,65kg
1393,1066,1923,1777,1569,hunched,21,Male,65kg
1394,1066,1920,1804,1535,hunched,21,Male,65kg
1395,1079,1936,1797,1568,hunched,21,Male,65kg
1396,1071,1925,1796,1573,hunched,21,Male,65kg
1397,1056,1931,1795,1535,hunched,21,Male,65kg
1398,1051,1938,1795,1574,hunched,21,Male,65kg
1399,1054,1938,1776,1575,hunched,21,Male,65kg
1400,1098,1931,1805,1573,hunched,21,Male,65kg
1401,1074,1926,1783,1535,hunched,21,Male,65kg
1402,1072,1936,1810,1535,hunched,21,Male,65kg
1403,1057,1937,1799,1554,hunched,21,Male,65kg
1404,1057,1938,1783,1535,hunched,21,Male,65kg
1405,1055,1938,1802,1561,hunched,21,Male,65kg
1406,1050,1941,1795,1559,hunched,21,Male,65kg
1407,1044,1947,1778,1573,hunched,21,Male,65kg
1408,1071,1949,1789,1570,hunched,21,Male,65kg
1409,1055,1936,1783,1556,hunched,21,Male,65kg
1410,1057,1938,1799,1531,hunched,21,Male,65kg
1411,1073,1945,1806,1529,hunched,21,Male,65kg
1412,1082,1945,1801,1534,hunched,21,Male,65kg
1413,1085,1945,1792,1535,hunched,21,Male,65kg
1414,1075,1952,1795,1535,hunched,21,Male,65kg
1415,1061,1968,1776,1535,hunched,21,Male,65kg
1416,1073,1954,1787,1564,hunched,21,Male,65kg
1417,1085,1936,1776,1579,hunched,21,Male,65kg
1418,1074,1936,1781,1585,hunched,21,Male,65kg
1419,1073,1929,1775,1589,hunched,21,Male,65kg
1420,1078,1933,1783,1597,hunched,21,Male,65kg
1421,1087,1905,1781,1589,hunched,21,Male,65kg
1422,1072,1925,1783,1595,hunched,21,Male,65kg
1423,1079,1919,1782,1599,hunched,21,Male,65kg
1424,1065,1931,1793,1609,hunched,21,Male,65kg
1425,1083,1919,1808,1608,hunched,21,Male,65kg
1426,1088,1899,1816,1600,hunched,21,Male,65kg
1427,1075,1913,1808,1613,hunched,21,Male,65kg
1428,1082,1934,1806,1603,hunched,21,Male,65kg
1429,1072,1945,1814,1616,hunched,21,Male,65kg
1430,1072,1947,1793,1612,hunched,21,Male,65kg
1431,1065,1950,1795,1613,hunched,21,Male,65kg
1432,1072,1957,1789,1626,hunched,21,Male,65kg
1433,1073,1967,1786,1629,hunched,21,Male,65kg
1434,1069,1954,1776,1644,hunched,21,Male,65kg
1435,1089,1962,1778,1652,hunched,21,Male,65kg
1436,1082,1968,1773,1623,hunched,21,Male,65kg
1437,1089,1970,1775,1645,hunched,21,Male,65kg
1438,1095,1974,1778,1648,hunched,21,Male,65kg
1439,1085,1967,1783,1648,hunched,21,Male,65kg
1440,1085,1970,1779,1643,hunched,21,Male,65kg
1441,1089,1971,1784,1638,hunched,21,Male,65kg
1442,1093,1974,1779,1650,hunched,21,Male,65kg
1443,1087,1964,1783,1631,hunched,21,Male,65kg
1444,1085,1973,1813,1644,hunched,21,Male,65kg
1445,1083,1965,1806,1629,hunched,21,Male,65kg
1446,1084,1963,1782,1635,hunched,21,Male,65kg
1447,1090,1931,1840,1616,hunched,21,Male,65kg
1448,1104,1936,1840,1622,hunched,21,Male,65kg
1449,1091,1965,1857,1615,hunched,21,Male,65kg
1450,1090,1904,1834,1617,hunched,21,Male,65kg
1451,1085,1973,1755,1627,hunched,21,Male,65kg
1452,1046,1911,1744,1641,hunched,21,Male,65kg
1453,990,1879,1761,1617,hunched,21,Male,65kg
1454,918,1825,1725,1631,hunched,21,Male,65kg
1455,919,1855,1740,1615,hunched,21,Male,65kg
1456,916,1863,1842,1633,hunched,21,Male,65kg
1457,919,1858,1819,1651,hunched,21,Male,65kg
1458,923,1856,1834,1615,hunched,21,Male,65kg
1459,919,1853,1836,1646,hunched,21,Male,65kg
1460,957,1861,1835,1645,hunched,21,Male,65kg
1461,934,1861,1842,1645,hunched,21,Male,65kg
1462,928,1874,1841,1625,hunched,21,Male,65kg
1463,944,1857,1838,1635,hunched,21,Male,65kg
1464,959,1869,1841,1648,hunched,21,Male,65kg
1465,947,1872,1844,1648,hunched,21,Male,65kg
1466,958,1876,1843,1627,hunched,21,Male,65kg
1467,976,1873,1849,1643,hunched,21,Male,65kg
1468,966,1854,1850,1636,hunched,21,Male,65kg
1469,958,1875,1871,1635,hunched,21,Male,65kg
1470,977,1855,1859,1642,hunched,21,Male,65kg
1471,1002,1863,1839,1632,hunched,21,Male,65kg
1472,993,1847,1852,1630,hunched,21,Male,65kg
1473,994,1841,1842,1643,hunched,21,Male,65kg
1474,1005,1851,1852,1626,hunched,21,Male,65kg
1475,999,1851,1841,1642,hunched,21,Male,65kg
1476,1008,1844,1854,1634,hunched,21,Male,65kg
1477,990,1843,1859,1648,hunched,21,Male,65kg
1478,1007,1851,1861,1641,hunched,21,Male,65kg
1479,1015,1865,1872,1647,hunched,21,Male,65kg
1480,955,1857,1872,1634,hunched,21,Male,65kg
1481,934,1847,1920,1648,hunched,21,Male,65kg
1482,1033,1895,1878,1648,hunched,21,Male,65kg
1483,1008,1904,1877,1647,hunched,21,Male,65kg
1484,1023,1886,1873,1643,hunched,21,Male,65kg
1485,1019,1975,1785,1647,hunched,21,Male,65kg
1486,1017,1961,1802,1648,hunched,21,Male,65kg
1487,1021,1939,1853,1671,hunched,21,Male,65kg
1488,1032,1968,1847,1675,hunched,21,Male,65kg
1489,1023,1961,1849,1658,hunched,21,Male,65kg
1490,1014,1983,1871,1664,hunched,21,Male,65kg
1491,1023,1999,1870,1660,hunched,21,Male,65kg
1492,1047,1996,1869,1671,hunched,21,Male,65kg
1493,1040,2000,1875,1678,hunched,21,Male,65kg
1494,1019,2006,1872,1672,hunched,21,Male,65kg
1495,1013,2005,1863,1667,hunched,21,Male,65kg
1496,1019,1995,1866,1675,hunched,21,Male,65kg
1497,1013,1998,1856,1665,hunched,21,Male,65kg
1498,1000,2000,1854,1648,hunched,21,Male,65kg
1499,1039,2003,1863,1655,hunched,21,Male,65kg
1500,1008,2000,1855,1675,hunched,21,Male,65kg
1501,1045,2190,2034,1414,crossed_legs_left,21,Male,65kg
1502,0,1874,2672,1504,crossed_legs_left,21,Male,65kg
1503,0,2007,2787,1495,crossed_legs_left,21,Male,65kg
1504,0,1821,2814,1238,crossed_legs_left,21,Male,65kg
1505,0,1935,2827,1172,crossed_legs_left,21,Male,65kg
1506,0,1965,2829,1138,crossed_legs_left,21,Male,65kg
1507,0,1986,2811,1230,crossed_legs_left,21,Male,65kg
1508,0,1984,2829,1226,crossed_legs_left,21,Male,65kg
1509,0,1968,2834,1311,crossed_legs_left,21,Male,65kg
1510,0,1968,2802,1219,crossed_legs_left,21,Male,65kg
1511,0,1984,2815,1234,crossed_legs_left,21,Male,65kg
1512,0,1903,2835,1307,crossed_legs_left,21,Male,65kg
1513,0,1817,2832,1236,crossed_legs_left,21,Male,65kg
1514,0,1826,2838,1184,crossed_legs_left,21,Male,65kg
1515,0,1835,2851,1197,crossed_legs_left,21,Male,65kg
1516,0,1834,2844,1204,crossed_legs_left,21,Male,65kg
1517,0,1825,2841,1269,crossed_legs_left,21,Male,65kg
1518,0,1822,2847,1297,crossed_legs_left,21,Male,65kg
1519,0,1829,2832,1308,crossed_legs_left,21,Male,65kg
1520,0,1834,2833,1297,crossed_legs_left,21,Male,65kg
