Index,fsr1,fsr2,fsr3,fsr4,Posture,Age,Gender,Weight
1033,0,1587,0,2102,lean_right,21,Male,65kg
1034,170,1606,0,2079,lean_right,21,Male,65kg
1035,206,1648,0,2039,lean_right,21,Male,65kg
1036,0,1684,0,2005,lean_right,21,Male,65kg
1037,61,1701,0,2087,lean_right,21,Male,65kg
1038,96,1712,0,2078,lean_right,21,Male,65kg
1039,82,1680,0,2068,lean_right,21,Male,65kg
1040,103,1676,0,2091,lean_right,21,Male,65kg
1041,91,1674,0,2112,lean_right,21,Male,65kg
1042,84,1680,0,2109,lean_right,21,Male,65kg
1043,99,1666,0,2128,lean_right,21,Male,65kg
1044,160,1671,0,2125,lean_right,21,Male,65kg
1045,215,1669,0,2128,lean_right,21,Male,65kg
1046,115,1675,0,2098,lean_right,21,Male,65kg
1047,163,1684,0,2063,lean_right,21,Male,65kg
1048,161,1639,0,2129,lean_right,21,Male,65kg
1049,99,1664,0,2161,lean_right,21,Male,65kg
1050,0,1769,0,2234,lean_right,21,Male,65kg
1051,0,1777,0,2177,lean_right,21,Male,65kg
1052,0,1670,0,2216,lean_right,21,Male,65kg
1053,16,1664,0,2234,lean_right,21,Male,65kg
1054,32,1653,0,2234,lean_right,21,Male,65kg
1055,57,1619,0,2228,lean_right,21,Male,65kg
1056,83,1650,0,2227,lean_right,21,Male,65kg
1057,66,1651,0,2235,lean_right,21,Male,65kg
1058,85,1655,0,2240,lean_right,21,Male,65kg
1059,51,1652,0,2231,lean_right,21,Male,65kg
1060,79,1663,0,2256,lean_right,21,Male,65kg
1061,78,1664,0,2248,lean_right,21,Male,65kg
1062,23,1673,0,2251,lean_right,21,Male,65kg
1063,0,1875,0,2212,lean_right,21,Male,65kg
1064,0,1821,0,2178,lean_right,21,Male,65kg
1065,0,1776,0,2211,lean_right,21,Male,65kg
1066,0,1722,0,2221,lean_right,21,Male,65kg
1067,0,1721,0,2130,lean_right,21,Male,65kg
1068,0,1779,0,2055,lean_right,21,Male,65kg
1069,0,1786,0,2084,lean_right,21,Male,65kg
1070,0,1787,0,2090,lean_right,21,Male,65kg
1071,0,1779,0,2128,lean_right,21,Male,65kg
1072,0,1749,0,2133,lean_right,21,Male,65kg
1073,0,1735,0,2113,lean_right,21,Male,65kg
1074,0,1741,0,2127,lean_right,21,Male,65kg
1075,0,1744,0,2135,lean_right,21,Male,65kg
1076,0,1746,0,2145,lean_right,21,Male,65kg
1077,0,1755,0,2128,lean_right,21,Male,65kg
1078,64,1792,0,2058,lean_right,21,Male,65kg
1079,0,1774,0,2176,lean_right,21,Male,65kg
1080,0,1758,0,2191,lean_right,21,Male,65kg
1081,0,1739,0,2215,lean_right,21,Male,65kg
1082,0,1720,0,2146,lean_right,21,Male,65kg
1083,0,1743,0,2159,lean_right,21,Male,65kg
1084,0,1738,0,2183,lean_right,21,Male,65kg
1085,0,1698,0,2197,lean_right,21,Male,65kg
1086,0,1885,0,2309,lean_right,21,Male,65kg
1087,0,1794,0,2320,lean_right,21,Male,65kg
1088,0,1755,0,2287,lean_right,21,Male,65kg
1089,0,1746,0,2267,lean_right,21,Male,65kg
1090,0,1701,0,2251,lean_right,21,Male,65kg
1091,0,1650,0,2263,lean_right,21,Male,65kg
1092,0,1621,0,2256,lean_right,21,Male,65kg
1093,0,1633,0,2277,lean_right,21,Male,65kg
1094,0,1618,0,2262,lean_right,21,Male,65kg
1095,0,1616,0,2269,lean_right,21,Male,65kg
1096,0,1613,0,2263,lean_right,21,Male,65kg
1097,0,1614,0,2267,lean_right,21,Male,65kg
1098,0,1701,0,2341,lean_right,21,Male,65kg
1099,0,1683,0,2330,lean_right,21,Male,65kg
1100,0,1680,0,2308,lean_right,21,Male,65kg
1101,0,1680,0,2339,lean_right,21,Male,65kg
1102,0,1722,0,2357,lean_right,21,Male,65kg
1103,0,1702,0,2362,lean_right,21,Male,65kg
1104,0,1685,0,2379,lean_right,21,Male,65kg
1105,0,1851,0,2061,lean_right,21,Male,65kg
1106,0,1772,0,2154,lean_right,21,Male,65kg
1107,0,1780,0,2163,lean_right,21,Male,65kg
1108,0,1783,0,2175,lean_right,21,Male,65kg
1109,0,1774,0,2183,lean_right,21,Male,65kg
1110,0,1789,0,2194,lean_right,21,Male,65kg
1111,0,1781,0,2210,lean_right,21,Male,65kg
1112,0,1779,0,2207,lean_right,21,Male,65kg
1113,0,1782,0,2224,lean_right,21,Male,65kg
1114,0,1757,0,2215,lean_right,21,Male,65kg
1115,0,1783,0,2219,lean_right,21,Male,65kg
1116,0,1773,0,2206,lean_right,21,Male,65kg
1117,0,1783,0,2218,lean_right,21,Male,65kg
1118,0,1782,0,2215,lean_right,21,Male,65kg
1119,0,1792,0,2213,lean_right,21,Male,65kg
1120,0,1793,0,2207,lean_right,21,Male,65kg
1121,0,1792,0,2205,lean_right,21,Male,65kg
1122,0,1776,0,2140,lean_right,21,Male,65kg
1123,0,1750,0,2118,lean_right,21,Male,65kg
1124,0,1949,0,2326,lean_right,21,Male,65kg
1125,0,1783,0,2331,lean_right,21,Male,65kg
1126,0,1738,0,2164,lean_right,21,Male,65kg
1127,0,1755,0,2055,lean_right,21,Male,65kg
1128,0,1840,0,2165,lean_right,21,Male,65kg
1129,0,1819,0,2176,lean_right,21,Male,65kg
1130,0,1825,0,2155,lean_right,21,Male,65kg
1131,0,1820,0,2146,lean_right,21,Male,65kg
1132,0,1823,0,2115,lean_right,21,Male,65kg
1133,0,1797,0,2176,lean_right,21,Male,65kg
1134,0,1808,0,2199,lean_right,21,Male,65kg
1135,0,1807,0,2187,lean_right,21,Male,65kg
1136,0,1808,0,2189,lean_right,21,Male,65kg
1137,0,1808,0,2102,lean_right,21,Male,65kg
1138,0,1769,0,2133,lean_right,21,Male,65kg
1139,0,1772,0,2144,lean_right,21,Male,65kg
1140,0,1856,0,2117,lean_right,21,Male,65kg
1141,0,1961,0,2201,lean_right,21,Male,65kg
1142,0,1951,0,2064,lean_right,21,Male,65kg
1143,0,1897,0,2011,lean_right,21,Male,65kg
1144,0,1872,0,1925,lean_right,21,Male,65kg
1145,0,1761,0,2023,lean_right,21,Male,65kg
1146,0,1731,0,2032,lean_right,21,Male,65kg
1147,0,1731,0,2062,lean_right,21,Male,65kg
1148,0,1727,0,2045,lean_right,21,Male,65kg
1149,0,1801,0,1820,lean_right,21,Male,65kg
1150,0,1728,0,1903,lean_right,21,Male,65kg
1151,0,1744,0,1781,lean_right,21,Male,65kg
1152,0,1759,0,2143,lean_right,21,Male,65kg
1153,0,1770,0,2247,lean_right,21,Male,65kg
1154,0,1701,0,2245,lean_right,21,Male,65kg
1155,0,1690,0,2204,lean_right,21,Male,65kg
1156,0,1687,0,2234,lean_right,21,Male,65kg
1157,0,1679,0,2215,lean_right,21,Male,65kg
1158,5,1678,0,2244,lean_right,21,Male,65kg
1159,0,1749,0,2352,lean_right,21,Male,65kg
1160,0,1970,0,2352,lean_right,21,Male,65kg
1161,0,1983,0,2454,lean_right,21,Male,65kg
1162,0,1807,0,2859,lean_right,21,Male,65kg
1163,0,1754,0,2774,lean_right,21,Male,65kg
1164,17,1755,0,2765,lean_right,21,Male,65kg
1165,15,1740,0,2769,lean_right,21,Male,65kg
1166,14,1729,0,2767,lean_right,21,Male,65kg
1167,2,1738,0,2768,lean_right,21,Male,65kg
1168,17,1744,0,2771,lean_right,21,Male,65kg
1169,0,1736,0,2709,lean_right,21,Male,65kg
1170,36,1733,0,2778,lean_right,21,Male,65kg
1171,60,1742,0,2774,lean_right,21,Male,65kg
1172,105,1746,0,2765,lean_right,21,Male,65kg
1173,83,1750,0,2777,lean_right,21,Male,65kg
1174,49,1744,0,2773,lean_right,21,Male,65kg
1175,48,1750,0,2795,lean_right,21,Male,65kg
1176,48,1765,0,2705,lean_right,21,Male,65kg
1177,83,1747,0,2769,lean_right,21,Male,65kg
1178,67,1771,0,2787,lean_right,21,Male,65kg
1179,62,1790,0,2795,lean_right,21,Male,65kg
1180,64,1785,0,2798,lean_right,21,Male,65kg
1181,59,1789,0,2790,lean_right,21,Male,65kg
1182,60,1785,0,2787,lean_right,21,Male,65kg
1183,30,1777,0,2797,lean_right,21,Male,65kg
1184,30,1663,0,2702,lean_right,21,Male,65kg
1185,0,1709,0,2800,lean_right,21,Male,65kg
1186,0,1697,0,2793,lean_right,21,Male,65kg
1187,0,1664,0,2729,lean_right,21,Male,65kg
1188,6,1650,0,2746,lean_right,21,Male,65kg
1189,1,1643,0,2745,lean_right,21,Male,65kg
1190,11,1655,0,2731,lean_right,21,Male,65kg
1191,11,1654,0,2743,lean_right,21,Male,65kg
1192,11,1664,0,2743,lean_right,21,Male,65kg
1193,74,1638,0,2747,lean_right,21,Male,65kg
1194,19,1625,0,2750,lean_right,21,Male,65kg
1195,78,1622,0,2752,lean_right,21,Male,65kg
1196,130,1638,0,2771,lean_right,21,Male,65kg
1197,107,1627,0,2749,lean_right,21,Male,65kg
1198,107,1622,0,2751,lean_right,21,Male,65kg
1199,89,1629,0,2752,lean_right,21,Male,65kg
1200,87,1616,0,2747,lean_right,21,Male,65kg
1201,59,1614,0,2740,lean_right,21,Male,65kg
1202,177,1469,0,2733,lean_right,21,Male,65kg
1203,230,1519,0,2753,lean_right,21,Male,65kg
1204,143,1527,0,2782,lean_right,21,Male,65kg
1205,0,1552,0,2826,lean_right,21,Male,65kg
1206,0,1561,0,2818,lean_right,21,Male,65kg
1207,0,1552,0,2800,lean_right,21,Male,65kg
1208,0,1531,0,2784,lean_right,21,Male,65kg
1209,20,1535,0,2810,lean_right,21,Male,65kg
1210,0,1558,0,2800,lean_right,21,Male,65kg
1211,0,1529,0,2757,lean_right,21,Male,65kg
1212,0,1532,0,2741,lean_right,21,Male,65kg
1213,27,1535,0,2772,lean_right,21,Male,65kg
1214,0,2022,0,2673,lean_right,21,Male,65kg
1215,0,2256,0,2708,lean_right,21,Male,65kg
1216,0,1878,0,2719,lean_right,21,Male,65kg
1217,0,1653,0,2800,lean_right,21,Male,65kg
1218,0,1600,0,2800,lean_right,21,Male,65kg
1219,0,1627,0,2799,lean_right,21,Male,65kg
1220,0,1607,0,2817,lean_right,21,Male,65kg
1221,0,1617,0,2801,lean_right,21,Male,65kg
1222,0,1600,0,2795,lean_right,21,Male,65kg
1223,0,1600,0,2777,lean_right,21,Male,65kg
1224,0,1607,0,2766,lean_right,21,Male,65kg
1225,0,1617,0,2788,lean_right,21,Male,65kg
1226,0,1599,0,2832,lean_right,21,Male,65kg
1227,0,1621,0,2809,lean_right,21,Male,65kg
1228,0,1593,0,2789,lean_right,21,Male,65kg
1229,0,1588,0,2766,lean_right,21,Male,65kg
1230,0,1594,0,2779,lean_right,21,Male,65kg
1231,0,1601,0,2787,lean_right,21,Male,65kg
1232,0,1575,0,2781,lean_right,21,Male,65kg
1233,0,1565,0,2778,lean_right,21,Male,65kg
1234,0,1572,0,2829,lean_right,21,Male,65kg
1235,4,1574,0,2823,lean_right,21,Male,65kg
1236,0,1595,0,2799,lean_right,21,Male,65kg
1237,0,1565,0,2759,lean_right,21,Male,65kg
1238,0,1578,0,2755,lean_right,21,Male,65kg
1239,0,1558,0,2777,lean_right,21,Male,65kg
1240,0,1563,0,2789,lean_right,21,Male,65kg
1241,0,1535,0,2787,lean_right,21,Male,65kg
1242,19,1514,0,2782,lean_right,21,Male,65kg
1243,78,1515,0,2767,lean_right,21,Male,65kg
1244,11,1520,0,2789,lean_right,21,Male,65kg
1245,41,1499,0,2785,lean_right,21,Male,65kg
1246,16,1503,0,2789,lean_right,21,Male,65kg
1247,29,1513,0,2787,lean_right,21,Male,65kg
1248,21,1503,0,2813,lean_right,21,Male,65kg
1249,20,1534,0,2800,lean_right,21,Male,65kg
1250,0,1509,0,2773,lean_right,21,Male,65kg
1251,0,1442,0,2730,straight,21,Male,65kg
1252,1125,1033,2149,1712,straight,21,Male,65kg
1253,1243,1168,1601,1456,straight,21,Male,65kg
1254,1047,1110,1810,1333,straight,21,Male,65kg
1255,1064,1104,1735,1347,straight,21,Male,65kg
1256,1136,1147,1653,1385,straight,21,Male,65kg
1257,862,1207,1795,1423,straight,21,Male,65kg
1258,944,1133,1731,1520,straight,21,Male,65kg
1259,982,1156,1833,1534,straight,21,Male,65kg
1260,1166,1162,1840,1535,straight,21,Male,65kg
1261,1225,1158,1850,1568,straight,21,Male,65kg
1262,1200,1159,1846,1567,straight,21,Male,65kg
1263,1244,1159,1847,1575,straight,21,Male,65kg
1264,1289,1136,1840,1579,straight,21,Male,65kg
1265,1310,1021,1776,1474,straight,21,Male,65kg
1266,1279,1044,1728,1507,straight,21,Male,65kg
1267,1366,1072,1705,1517,straight,21,Male,65kg
1268,1329,1096,1670,1527,straight,21,Male,65kg
1269,1361,1101,1703,1559,straight,21,Male,65kg
1270,1298,1081,1697,1561,straight,21,Male,65kg
1271,1267,1072,1693,1567,straight,21,Male,65kg
1272,1312,1063,1694,1556,straight,21,Male,65kg
1273,1319,947,1695,1563,straight,21,Male,65kg
1274,1282,913,1693,1567,straight,21,Male,65kg
1275,1286,891,1685,1566,straight,21,Male,65kg
1276,1308,900,1684,1567,straight,21,Male,65kg
1277,1328,930,1680,1563,straight,21,Male,65kg
1278,1296,953,1664,1568,straight,21,Male,65kg
1279,1280,958,1666,1569,straight,21,Male,65kg
1280,1299,955,1633,1584,straight,21,Male,65kg
1281,1302,944,1650,1598,straight,21,Male,65kg
1282,1323,817,1785,1534,straight,21,Male,65kg
1283,1296,754,1776,1535,straight,21,Male,65kg
1284,1287,720,1766,1520,straight,21,Male,65kg
1285,1286,717,1798,1519,straight,21,Male,65kg
1286,1283,799,1765,1522,straight,21,Male,65kg
1287,1301,781,1766,1514,straight,21,Male,65kg
1288,1285,819,1821,1534,straight,21,Male,65kg
1289,1259,816,1838,1520,straight,21,Male,65kg
1290,1264,821,1829,1531,straight,21,Male,65kg
1291,1291,821,1825,1535,straight,21,Male,65kg
1292,1280,842,1813,1535,straight,21,Male,65kg
1293,1264,847,1698,1565,straight,21,Male,65kg
1294,1209,881,1808,1555,straight,21,Male,65kg
1295,1251,853,1815,1535,straight,21,Male,65kg
1296,1261,868,1775,1579,straight,21,Male,65kg
1297,1232,864,1776,1576,straight,21,Male,65kg
1298,1215,863,1783,1568,straight,21,Male,65kg
1299,1200,848,1806,1571,straight,21,Male,65kg
1300,1209,845,1828,1554,straight,21,Male,65kg
1301,1245,849,1825,1535,straight,21,Male,65kg
1302,1168,826,1831,1565,straight,21,Male,65kg
1303,1157,816,1840,1584,straight,21,Male,65kg
1304,1076,880,1658,1584,straight,21,Male,65kg
1305,1135,833,1814,1552,straight,21,Male,65kg
1306,1115,825,1815,1569,straight,21,Male,65kg
1307,1119,790,1808,1579,straight,21,Male,65kg
1308,1118,839,1612,1569,straight,21,Male,65kg
1309,1039,855,1628,1657,straight,21,Male,65kg
1310,1032,687,1530,1646,straight,21,Male,65kg
1311,1195,769,1533,1223,straight,21,Male,65kg
1312,1216,830,1719,1165,straight,21,Male,65kg
1313,1183,858,1675,1202,straight,21,Male,65kg
1314,1129,857,1744,1218,straight,21,Male,65kg
1315,1134,833,1753,1234,straight,21,Male,65kg
1316,1181,847,1761,1243,straight,21,Male,65kg
1317,1146,846,1771,1185,straight,21,Male,65kg
1318,1072,831,1776,1264,straight,21,Male,65kg
1319,1163,846,1783,1291,straight,21,Male,65kg
1320,1132,848,1797,1301,straight,21,Male,65kg
1321,1079,853,1796,1282,straight,21,Male,65kg
1322,1085,853,1802,1306,straight,21,Male,65kg
1323,1021,842,1814,1298,straight,21,Male,65kg
1324,1179,882,1767,1307,straight,21,Male,65kg
1325,1192,863,1803,1238,straight,21,Male,65kg
1326,1209,855,1807,1216,straight,21,Male,65kg
1327,1177,849,1808,1258,straight,21,Male,65kg
1328,1200,858,1812,1273,straight,21,Male,65kg
1329,1158,863,1839,1281,straight,21,Male,65kg
1330,1143,832,1889,1213,straight,21,Male,65kg
1331,1173,845,1883,1232,straight,21,Male,65kg
1332,1136,881,1888,1252,straight,21,Male,65kg
1333,1190,860,1950,1250,straight,21,Male,65kg
1334,948,868,2119,1199,straight,21,Male,65kg
1335,1329,914,1775,1248,straight,21,Male,65kg
1336,1383,722,1583,1332,straight,21,Male,65kg
1337,1217,810,1967,1287,straight,21,Male,65kg
1338,1226,815,1946,1306,straight,21,Male,65kg
1339,1111,818,1969,1306,straight,21,Male,65kg
1340,1170,822,1995,1318,straight,21,Male,65kg
1341,1159,818,1985,1324,straight,21,Male,65kg
1342,1171,800,1995,1325,straight,21,Male,65kg
1343,1150,802,1986,1369,straight,21,Male,65kg
1344,1067,784,1987,1363,straight,21,Male,65kg
1345,1050,786,1989,1363,straight,21,Male,65kg
1346,1004,793,1973,1366,straight,21,Male,65kg
1347,1061,801,1967,1392,straight,21,Male,65kg
1348,1058,799,1997,1409,straight,21,Male,65kg
1349,1091,801,2000,1402,straight,21,Male,65kg
1350,1129,814,2002,1408,straight,21,Male,65kg
1351,1130,799,2032,1435,straight,21,Male,65kg
1352,1045,887,2242,1255,straight,21,Male,65kg
1353,774,930,2290,1294,straight,21,Male,65kg
1354,1009,921,2263,1242,straight,21,Male,65kg
1355,927,887,2288,1264,straight,21,Male,65kg
1356,1049,1190,2261,1215,straight,21,Male,65kg
1357,981,919,2330,1190,straight,21,Male,65kg
1358,1121,974,2176,1174,straight,21,Male,65kg
1359,1063,931,1931,1200,straight,21,Male,65kg
1360,1040,939,1919,1263,straight,21,Male,65kg
1361,1008,934,1918,1344,straight,21,Male,65kg
1362,987,919,1856,1415,straight,21,Male,65kg
1363,1053,957,1820,1374,straight,21,Male,65kg
1364,1008,950,1891,1305,straight,21,Male,65kg
1365,1039,945,1918,1391,straight,21,Male,65kg
1366,991,937,1916,1411,straight,21,Male,65kg
1367,982,938,1911,1439,straight,21,Male,65kg
1368,1072,1082,1591,1405,straight,21,Male,65kg
1369,1078,933,1869,1409,straight,21,Male,65kg
1370,1067,939,1873,1407,straight,21,Male,65kg
1371,1044,951,1869,1424,straight,21,Male,65kg
1372,958,1072,1535,1473,straight,21,Male,65kg
1373,991,918,1861,1468,straight,21,Male,65kg
1374,961,1014,1830,1461,straight,21,Male,65kg
1375,985,991,1869,1465,straight,21,Male,65kg
1376,974,969,1861,1472,straight,21,Male,65kg
1377,935,988,1872,1470,straight,21,Male,65kg
1378,907,979,1876,1456,straight,21,Male,65kg
1379,895,977,1885,1436,straight,21,Male,65kg
1380,935,977,1879,1455,straight,21,Male,65kg
1381,922,983,1860,1455,straight,21,Male,65kg
1382,949,973,1920,1445,straight,21,Male,65kg
1383,912,967,1914,1463,straight,21,Male,65kg
1384,919,972,1930,1482,straight,21,Male,65kg
1385,915,970,1913,1472,straight,21,Male,65kg
1386,862,963,1897,1468,straight,21,Male,65kg
1387,914,980,1908,1477,straight,21,Male,65kg
1388,905,963,1907,1471,straight,21,Male,65kg
1389,888,973,1904,1483,straight,21,Male,65kg
1390,912,967,1902,1504,straight,21,Male,65kg
1391,891,973,1905,1510,straight,21,Male,65kg
1392,923,971,1904,1484,straight,21,Male,65kg
1393,910,967,1909,1461,straight,21,Male,65kg
1394,911,971,1909,1472,straight,21,Male,65kg
1395,941,971,1917,1479,straight,21,Male,65kg
1396,944,970,1932,1463,straight,21,Male,65kg
1397,955,960,1919,1481,straight,21,Male,65kg
1398,947,973,1995,1449,straight,21,Male,65kg
1399,938,965,1989,1456,straight,21,Male,65kg
1400,905,975,1973,1424,straight,21,Male,65kg
1401,863,977,1862,1488,straight,21,Male,65kg
1402,848,1021,1872,1498,straight,21,Male,65kg
1403,836,1023,1875,1503,straight,21,Male,65kg
1404,807,1031,1856,1509,straight,21,Male,65kg
1405,832,948,2064,1439,straight,21,Male,65kg
1406,960,933,1946,1488,straight,21,Male,65kg
1407,944,1070,1847,1490,straight,21,Male,65kg
1408,1097,977,1903,1328,straight,21,Male,65kg
1409,1053,963,1945,1378,straight,21,Male,65kg
1410,1057,966,1951,1378,straight,21,Male,65kg
1411,1066,963,1954,1389,straight,21,Male,65kg
1412,1056,961,1955,1409,straight,21,Male,65kg
1413,1050,975,1967,1426,straight,21,Male,65kg
1414,1040,971,1965,1430,straight,21,Male,65kg
1415,1033,978,1984,1424,straight,21,Male,65kg
1416,1008,981,1950,1418,straight,21,Male,65kg
1417,1023,994,1947,1429,straight,21,Male,65kg
1418,1067,979,1962,1440,straight,21,Male,65kg
1419,1136,1072,1610,1472,straight,21,Male,65kg
1420,1127,977,1822,1426,straight,21,Male,65kg
1421,1182,1002,1851,1408,straight,21,Male,65kg
1422,1153,976,1858,1408,straight,21,Male,65kg
1423,922,954,1905,1491,straight,21,Male,65kg
1424,907,964,2106,1445,straight,21,Male,65kg
1425,1085,975,1643,1360,straight,21,Male,65kg
1426,1104,928,1751,1163,straight,21,Male,65kg
1427,1095,819,1805,1367,straight,21,Male,65kg
1428,1093,805,1822,1363,straight,21,Male,65kg
1429,1077,799,1831,1426,straight,21,Male,65kg
1430,1072,784,1840,1424,straight,21,Male,65kg
1431,1011,779,1878,1434,straight,21,Male,65kg
1432,1072,801,1847,1423,straight,21,Male,65kg
1433,1055,781,1898,1422,straight,21,Male,65kg
1434,1066,784,1910,1383,straight,21,Male,65kg
1435,1030,776,1911,1392,straight,21,Male,65kg
1436,1009,767,1946,1409,straight,21,Male,65kg
1437,829,761,1979,1427,straight,21,Male,65kg
1438,1015,784,1999,1424,straight,21,Male,65kg
1439,907,778,1854,1424,straight,21,Male,65kg
1440,817,800,1901,1421,straight,21,Male,65kg
1441,795,769,1935,1424,straight,21,Male,65kg
1442,785,791,1915,1431,straight,21,Male,65kg
1443,681,705,2019,1408,straight,21,Male,65kg
1444,688,630,1977,1321,straight,21,Male,65kg
1445,606,605,1903,1319,straight,21,Male,65kg
1446,601,582,1908,1286,straight,21,Male,65kg
1447,668,603,1895,1287,straight,21,Male,65kg
1448,688,637,1885,1331,straight,21,Male,65kg
1449,666,634,1898,1319,straight,21,Male,65kg
1450,715,633,1904,1328,straight,21,Male,65kg
1451,754,614,1895,1357,straight,21,Male,65kg
1452,790,623,1890,1363,straight,21,Male,65kg
1453,761,592,1897,1350,straight,21,Male,65kg
1454,752,592,1890,1346,straight,21,Male,65kg
1455,727,580,1891,1327,straight,21,Male,65kg
1456,734,597,1879,1351,straight,21,Male,65kg
1457,709,597,1886,1359,straight,21,Male,65kg
1458,773,627,1875,1361,straight,21,Male,65kg
1459,783,610,1867,1351,straight,21,Male,65kg
1460,791,592,1893,1325,straight,21,Male,65kg
1461,803,597,1897,1312,straight,21,Male,65kg
1462,841,601,1889,1343,straight,21,Male,65kg
1463,825,592,1854,1373,straight,21,Male,65kg
1464,848,586,1906,1327,straight,21,Male,65kg
1465,866,578,1931,1238,straight,21,Male,65kg
1466,882,561,1946,1226,straight,21,Male,65kg
1467,977,606,1958,1300,straight,21,Male,65kg
1468,969,706,1997,1342,straight,21,Male,65kg
1469,967,720,2002,1360,straight,21,Male,65kg
1470,977,720,2011,1355,straight,21,Male,65kg
1471,957,719,2012,1379,straight,21,Male,65kg
1472,960,720,2013,1379,straight,21,Male,65kg
1473,955,734,1994,1393,straight,21,Male,65kg
1474,949,730,2006,1389,straight,21,Male,65kg
1475,990,732,2011,1389,straight,21,Male,65kg
1476,997,726,2020,1367,straight,21,Male,65kg
1477,970,751,2019,1393,straight,21,Male,65kg
1478,976,735,2013,1377,straight,21,Male,65kg
1479,942,734,2000,1394,straight,21,Male,65kg
1480,950,741,2016,1389,straight,21,Male,65kg
1481,989,743,2010,1392,straight,21,Male,65kg
1482,960,742,2009,1390,straight,21,Male,65kg
1483,976,749,2015,1390,straight,21,Male,65kg
1484,943,744,2027,1394,straight,21,Male,65kg
1485,942,746,2015,1394,straight,21,Male,65kg
1486,946,746,2019,1393,straight,21,Male,65kg
1487,953,745,2012,1392,straight,21,Male,65kg
1488,944,751,2018,1397,straight,21,Male,65kg
1489,941,740,2012,1392,straight,21,Male,65kg
1490,915,751,2006,1392,straight,21,Male,65kg
1491,899,736,2004,1399,straight,21,Male,65kg
1492,929,742,2021,1397,straight,21,Male,65kg
1493,973,750,2014,1397,straight,21,Male,65kg
1494,960,752,2007,1395,straight,21,Male,65kg
1495,976,751,2031,1399,straight,21,Male,65kg
1496,966,751,2007,1393,straight,21,Male,65kg
1497,974,743,2015,1397,straight,21,Male,65kg
1498,979,752,1988,1420,straight,21,Male,65kg
1499,987,741,1995,1414,straight,21,Male,65kg
1500,1001,749,1999,1424,straight,21,Male,65kg
1501,1005,747,2000,1470,crossed_legs_left,21,Male,65kg
1502,1007,739,2014,1412,crossed_legs_left,21,Male,65kg
1503,0,1312,2448,912,crossed_legs_left,21,Male,65kg
1504,0,998,2384,911,crossed_legs_left,21,Male,65kg
1505,0,895,2449,1227,crossed_legs_left,21,Male,65kg
1506,0,896,2463,1289,crossed_legs_left,21,Male,65kg
1507,0,982,2496,1491,crossed_legs_left,21,Male,65kg
1508,0,1018,2495,1594,crossed_legs_left,21,Male,65kg
1509,0,1018,2508,1535,crossed_legs_left,21,Male,65kg
1510,0,1031,2517,1535,crossed_legs_left,21,Male,65kg
1511,0,1008,2522,1471,crossed_legs_left,21,Male,65kg
1512,0,996,2523,1465,crossed_legs_left,21,Male,65kg
1513,0,1010,2527,1445,crossed_legs_left,21,Male,65kg
1514,0,1008,2519,1458,crossed_legs_left,21,Male,65kg
1515,0,924,2533,1459,crossed_legs_left,21,Male,65kg
1516,0,981,2538,1492,crossed_legs_left,21,Male,65kg
1517,0,1002,2544,1451,crossed_legs_left,21,Male,65kg
1518,20,1001,2538,1373,crossed_legs_left,21,Male,65kg
1519,30,1003,2541,1328,crossed_legs_left,21,Male,65kg
1520,22,1002,2543,1314,crossed_legs_left,21,Male,65kg
1521,0,1008,2546,1356,crossed_legs_left,21,Male,65kg
1522,0,1014,2545,1345,crossed_legs_left,21,Male,65kg
1523,0,1014,2552,1398,crossed_legs_left,21,Male,65kg
1524,0,1017,2557,1383,crossed_legs_left,21,Male,65kg
1525,0,1013,2557,1419,crossed_legs_left,21,Male,65kg
1526,0,1008,2527,1535,crossed_legs_left,21,Male,65kg
1527,0,1023,2495,1755,crossed_legs_left,21,Male,65kg
1528,0,1011,2524,1762,crossed_legs_left,21,Male,65kg
1529,0,1003,2516,1761,crossed_legs_left,21,Male,65kg
1530,0,979,2513,1777,crossed_legs_left,21,Male,65kg
1531,0,1041,2512,1771,crossed_legs_left,21,Male,65kg
1532,0,1011,2541,1703,crossed_legs_left,21,Male,65kg
1533,0,1007,2545,1594,crossed_legs_left,21,Male,65kg
1534,0,1008,2559,1586,crossed_legs_left,21,Male,65kg
1535,0,1002,2559,1535,crossed_legs_left,21,Male,65kg
1536,0,1008,2543,1674,crossed_legs_left,21,Male,65kg
1537,0,1008,2530,1653,crossed_legs_left,21,Male,65kg
1538,0,999,2543,1662,crossed_legs_left,21,Male,65kg
1539,0,1016,2544,1717,crossed_legs_left,21,Male,65kg
1540,0,1017,2502,1763,crossed_legs_left,21,Male,65kg
1541,0,1013,2522,1807,crossed_legs_left,21,Male,65kg
1542,0,1012,2448,1846,crossed_legs_left,21,Male,65kg
1543,0,1043,2382,1894,crossed_legs_left,21,Male,65kg
1544,0,1011,2438,1863,crossed_legs_left,21,Male,65kg
1545,0,1023,2404,1873,crossed_legs_left,21,Male,65kg
1546,0,1023,2397,1872,crossed_legs_left,21,Male,65kg
1547,0,1011,2417,1871,crossed_legs_left,21,Male,65kg
1548,0,1038,2426,1888,crossed_legs_left,21,Male,65kg
1549,117,960,2471,1850,crossed_legs_left,21,Male,65kg
1550,154,979,2448,1879,crossed_legs_left,21,Male,65kg
1551,5,973,2444,1879,crossed_legs_left,21,Male,65kg
1552,0,976,2433,1906,crossed_legs_left,21,Male,65kg
